ts,venue,item_id,qty_base,base_unit,direction,reason,source_ref,actor,note
2026-07-30,stow,gulli:ZAMSALPEPSLI-UC5,12000.000,g,in,receive,invoice:gulli:CI-433663,invoice-pipeline,Zammit- Sliced Pepperoni Salami 3kg
2026-07-30,stow,jun-pacific:BF7517145,10,each,in,receive,invoice:jun_pacific:NB10526688,invoice-pipeline,“Kobayashi” Gluten Free Ramen Noodle
2026-07-30,stow,jun-pacific:EF8101033,1,each,in,receive,invoice:jun_pacific:NB10526688,invoice-pipeline,“Jun Pacific” Mirin (Sweet Cooking Wine)
2026-07-30,stow,jun-pacific:KF8524001,2,each,in,receive,invoice:jun_pacific:NB10526688,invoice-pipeline,“Jun” Frozen Soybean (Edamame)
2026-07-30,stow,jun-pacific:KF8524003,3,each,in,receive,invoice:jun_pacific:NB10526688,invoice-pipeline,“Jun” Frozen Shelled Soybean Nut
2026-07-30,stow,jun-pacific:QB8514617,25,each,in,receive,invoice:jun_pacific:NB10526688,invoice-pipeline,“Jun” Marumatsu Vegetable Dumpling 39-41pcs (Vegetable
2026-07-30,stow,jun-pacific:UZ7102230,1,each,in,receive,invoice:jun_pacific:NB10526688,invoice-pipeline,“Orandaya” Dorayaki 6pcs
2026-07-30,stow,lightspeed:20467596,40.000,each,in,receive,invoice:gulli:CI-433663,invoice-pipeline,"Australian Garlic Bread- 9"" x 40"
2026-07-30,stow,lightspeed:22479979,48000.000,g,in,receive,invoice:gulli:CI-433663,invoice-pipeline,Big Cheese- Shredded Mozzarella 2kg
2026-07-30,stow,lightspeed:22514090,1000,g,in,receive,invoice:foodlink:SI4493832,invoice-pipeline,WALNUTS 1KG Natures Secret
2026-07-30,stow,lightspeed:22873831,150.000,each,in,receive,invoice:gulli:CI-433663,invoice-pipeline,"B Flute Lock Top 11"" Pizza Boxes x 50"
2026-07-30,stow,lightspeed:22873851,200.000,each,in,receive,invoice:gulli:CI-433663,invoice-pipeline,"B Flute Lock Top 13"" Pizza Boxes x 50"
2026-07-30,stow,lightspeed:22873876,100.000,each,in,receive,invoice:gulli:CI-433663,invoice-pipeline,Pizza Box Inserts 22.5cm x 100
2026-07-30,stow,lightspeed:22888668,2000,g,in,receive,invoice:foodlink:SI4493837,invoice-pipeline,SUGAR CASTER 1KG CSR
2026-07-30,stow,select-fresh:CAPG2K,4000.00,g,in,receive,invoice:select_fresh:3101651,invoice-pipeline,CAPSICUM GREEN 2NDS KG
2026-07-30,stow,select-fresh:SHAL,4.00,each,in,receive,invoice:select_fresh:3101651,invoice-pipeline,SHALLOT BCH
2026-07-30,stow,select-fresh:TOMCP,6.00,each,in,receive,invoice:select_fresh:3101651,invoice-pipeline,TOMATO CHERRY PUN
2026-07-31,hg,jfc:31256,3000,g,in,receive,invoice:jfc:001890282,invoice-pipeline,SOMI Tonkotsu Gara Soup 10/1kg GF No MSG Noodle Soup Base x1
2026-07-31,hg,jfc:35508,25.000,g,in,receive,invoice:jfc:001890282,invoice-pipeline,KURAKON Genen Shiokonbu 6/20/25g Dried Salted Kelp
2026-07-31,hg,jfc:52608,4,each,in,receive,invoice:jfc:001890282,invoice-pipeline,"Dim Sim Paper 5.0"" 20/500sheet Cooking Paper"
2026-07-31,hg,jfc:56296,26,each,in,receive,invoice:jfc:001890282,invoice-pipeline,WPM Yellow Ramen #22 12/5pc Frozen Straight Noodle 125gx5
2026-07-31,stow,be-foods:10906,4500.00,g,in,receive,invoice:be_foods:7047207,invoice-pipeline,FZ PORK - BELLY R/ON
2026-07-31,stow,be-foods:16058,12.00,each,in,receive,invoice:be_foods:7047207,invoice-pipeline,CANNED - CORN KERNELS
2026-07-31,stow,be-foods:71323,4.00,each,in,receive,invoice:be_foods:7047207,invoice-pipeline,WIPES - BLUE HEAVY DUTY 90
2026-07-31,stow,foodlink:101093,5000,g,in,receive,invoice:foodlink:SI4496006,invoice-pipeline,CORN FLOUR WHEATEN 5KG
2026-07-31,stow,foodlink:101871,4000,g,in,receive,invoice:foodlink:SI4495964,invoice-pipeline,OLIVES PITTED GREEN 2KG ES
2026-07-31,stow,foodlink:103153,3000,g,in,receive,invoice:foodlink:SI4495964,invoice-pipeline,YEAST FRESH 1KG
2026-07-31,stow,ilg:115-3129,7920.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,PERONI NASTRO 0.0% STUBS
2026-07-31,stow,ilg:115-3511,8520.000,ml,in,receive,invoice:ilg:03739296,invoice-pipeline,CORONA CHINA BTLS R
2026-07-31,stow,ilg:115-3511,8520.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,CORONA CHINA BTLS R
2026-07-31,stow,ilg:122-4561,50000,ml,in,receive,invoice:ilg:03739295,invoice-pipeline,SAPPORO KEG 50LT
2026-07-31,stow,ilg:395-1021P,700.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,CAMPARI APERITIF 25%
2026-07-31,stow,ilg:440-7225,7920.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,MONTEITHS CRUSHED A.CIDER 4.5%
2026-07-31,stow,lightspeed:20445811,4200.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,BOMBAY DRY GIN
2026-07-31,stow,lightspeed:20445833,8400.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,ROOSTER ROJO TEQUILA BLANCO
2026-07-31,stow,lightspeed:20445852,700.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,BUFFALO TRACE BOURBON 40%
2026-07-31,stow,lightspeed:20445860,1400.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,APPLETON EST SIGN. BLEND
2026-07-31,stow,lightspeed:20445864,4200.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,SAILOR JERRY SPICED RUM
2026-07-31,stow,lightspeed:20445865,700.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,KRAKEN BLACK SPICED RUM
2026-07-31,stow,lightspeed:20459553,15000.00,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,COKE NO SUGAR 1.25 LITRE
2026-07-31,stow,lightspeed:20487328,15000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,DE BORTOLI G/SEAL DRY RED
2026-07-31,stow,lightspeed:20492685,700.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,LYRE’S ITALIAN SPRITZ ALT
2026-07-31,stow,lightspeed:20750267,9000.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,BUNDABERG GINGER BEER 750ML
2026-07-31,stow,lightspeed:21150832,700.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,DIPLOMATICO MANTUANO RUM
2026-07-31,stow,lightspeed:21749602,4500.000,ml,in,receive,invoice:ilg:03739297,invoice-pipeline,DESCLANS WHISPERING ANGEL ROSE
2026-07-31,stow,lightspeed:22888668,2000,g,in,receive,invoice:foodlink:SI4496006,invoice-pipeline,SUGAR CASTER 1KG CSR
2026-07-31,stow,lightspeed:22888733,3000,g,in,receive,invoice:foodlink:SI4496006,invoice-pipeline,CHOCOLATE DARK 1KG
2026-07-31,stow,select-fresh:EDMVI,1.00,each,in,receive,invoice:select_fresh:3102777,invoice-pipeline,EDIBLE FLOWER MIXED VIOLA PUN
2026-07-31,stow,select-fresh:HBAS,3.00,each,in,receive,invoice:select_fresh:3102820,invoice-pipeline,HERB BASIL BCH
2026-07-31,stow,select-fresh:HRMIN,3.00,each,in,receive,invoice:select_fresh:3102777,invoice-pipeline,HERB MINT ROUND LEAF BCH
2026-07-31,stow,select-fresh:HSHIR,1.00,each,in,receive,invoice:select_fresh:3102828,invoice-pipeline,HERB SHISO RED BCH
2026-07-31,stow,select-fresh:JUCAP,4000.00,ml,in,receive,invoice:select_fresh:3102777,invoice-pipeline,JUICE CLEAR APPLE 2LTR
2026-07-31,stow,select-fresh:LEMVK,2000.00,g,in,receive,invoice:select_fresh:3102777,invoice-pipeline,LEMONS VIP KG
2026-07-31,stow,select-fresh:SHAL,2.00,each,in,receive,invoice:select_fresh:3102820,invoice-pipeline,SHALLOT BCH
2026-07-31,stow,select-fresh:TOMCP,2.00,each,in,receive,invoice:select_fresh:3102820,invoice-pipeline,TOMATO CHERRY PUN
2026-08-01,hg,fresh-fruit-team:KITCARSHKG,1000,g,in,receive,invoice:fresh_fruit_team:INB00113602,invoice-pipeline,Carrot Shredded
2026-08-01,hg,fresh-fruit-team:SBCH,5,each,in,receive,invoice:fresh_fruit_team:INB00113602,invoice-pipeline,Shallot
2026-08-01,mari,fresh-fruit-team:HBGQBCH,1,each,in,receive,invoice:fresh_fruit_team:INB00113590,invoice-pipeline,Herb Basil
2026-08-01,mari,fresh-fruit-team:KITCGWASKG,4000,g,in,receive,invoice:fresh_fruit_team:INB00113590,invoice-pipeline,Capsicum Green Washed And Sanitised
2026-08-01,mari,fresh-fruit-team:KITPUD5MM,2000,g,in,receive,invoice:fresh_fruit_team:INB00113590,invoice-pipeline,Pumpkin Diced 5mm
2026-08-01,mari,fresh-fruit-team:OBL20BG,20000,g,in,receive,invoice:fresh_fruit_team:INB00113590,invoice-pipeline,Onion Brown
2026-08-01,mari,fresh-fruit-team:SBCH,4,each,in,receive,invoice:fresh_fruit_team:INB00113590,invoice-pipeline,Shallot
2026-08-01,mari,fresh-fruit-team:TCPUN,8,each,in,receive,invoice:fresh_fruit_team:INB00113590,invoice-pipeline,Tomatoes Cherry
2026-08-01,stow,be-foods:10579X,45000.00,g,in,receive,invoice:be_foods:7049804,invoice-pipeline,CHICKEN THIGH (F) S/OFF
2026-08-01,stow,be-foods:10714X,45000.00,g,in,receive,invoice:be_foods:7049804,invoice-pipeline,CHICKEN WING 15KG MEGA
2026-08-01,stow,be-foods:10796,2500.00,g,in,receive,invoice:be_foods:7051734,invoice-pipeline,PROSCIUTTO SLICED 500G
2026-08-01,stow,be-foods:10876,23300.00,g,in,receive,invoice:be_foods:7049766,invoice-pipeline,BEEF - BRISKET YG POINT
2026-08-01,stow,be-foods:10906,5900.00,g,in,receive,invoice:be_foods:7051408,invoice-pipeline,FZ PORK - BELLY R/ON
2026-08-01,stow,be-foods:12161,1.00,each,in,receive,invoice:be_foods:7051408,invoice-pipeline,FRIED CRISPY RED ONION
2026-08-01,stow,be-foods:12346,1.00,each,in,receive,invoice:be_foods:7051408,invoice-pipeline,CLING WRAP - WITH CUTTER
2026-08-01,stow,be-foods:12776,10000.00,g,in,receive,invoice:be_foods:7051734,invoice-pipeline,CHICKEN BREAST (F) SLICE
2026-08-01,stow,be-foods:13466,5000.00,g,in,receive,invoice:be_foods:7051734,invoice-pipeline,BACON - CAFE BACON HALF
2026-08-01,stow,be-foods:13582,10.00,each,in,receive,invoice:be_foods:7051734,invoice-pipeline,FZ PRAWN - RAW MEAT (I)
2026-08-01,stow,be-foods:14000,1.00,each,in,receive,invoice:be_foods:7051734,invoice-pipeline,DRY HERBS - PARSLEY
2026-08-01,stow,be-foods:14867,1000.00,g,in,receive,invoice:be_foods:7051408,invoice-pipeline,DRY - FRIED GARLIC 1KG (10)
2026-08-01,stow,be-foods:16223,10000.00,g,in,receive,invoice:be_foods:7051408,invoice-pipeline,RICE - JASMINE RICE 10KG
2026-08-01,stow,be-foods:16357,2000.00,ml,in,receive,invoice:be_foods:7051734,invoice-pipeline,FRESH - SOUR CREAM 2L
2026-08-01,stow,be-foods:17250,1.00,each,in,receive,invoice:be_foods:7051734,invoice-pipeline,PEPPERS - JALAPENO
2026-08-01,stow,be-foods:18310,3.00,each,in,receive,invoice:be_foods:7051734,invoice-pipeline,CANNED - PINEAPPLE PIZZA
2026-08-01,stow,be-foods:19626,6000.00,g,in,receive,invoice:be_foods:7051734,invoice-pipeline,SAUSAGE - MILD SPANISH
2026-08-01,stow,be-foods:19941,1.00,each,in,receive,invoice:be_foods:7051734,invoice-pipeline,FZ VEGETABLES - IQF CORN
2026-08-01,stow,be-foods:27544,5.00,each,in,receive,invoice:be_foods:7051734,invoice-pipeline,HAM - SOCCERBALL SLICED
2026-08-01,stow,be-foods:28783,3.00,each,in,receive,invoice:be_foods:7051408,invoice-pipeline,TOFU - FRESH PRESS SILKEN
2026-08-01,stow,foodlink:100487,125,g,in,receive,invoice:foodlink:SI4498743,invoice-pipeline,CHEESE CAMEMBERT 125GM
2026-08-01,stow,foodlink:100827,400.0,g,in,receive,invoice:foodlink:SI4498743,invoice-pipeline,CORIANDER GROUND 400GM
2026-08-01,stow,foodlink:101027,1,each,in,receive,invoice:foodlink:SI4498754,invoice-pipeline,EASY BAKE PAPER ROLL
2026-08-01,stow,foodlink:101125,1,each,in,receive,invoice:foodlink:SI4498754,invoice-pipeline,FOIL 44X150 Capri
2026-08-01,stow,foodlink:101871,2000,g,in,receive,invoice:foodlink:SI4498762,invoice-pipeline,OLIVES PITTED GREEN 2KG ES
2026-08-01,stow,foodlink:103153,1000,g,in,receive,invoice:foodlink:SI4498762,invoice-pipeline,YEAST FRESH 1KG
2026-08-01,stow,foodlink:106167,2000,ml,in,receive,invoice:foodlink:SI4498762,invoice-pipeline,CREAM THICK FRESH 2LT
2026-08-01,stow,foodlink:107923,20000,ml,in,receive,invoice:foodlink:SI4498762,invoice-pipeline,OIL VEGETABLE 20LT Trading
2026-08-01,stow,fresh-fruit-team:BRL,20,each,in,receive,invoice:fresh_fruit_team:INB00113555,invoice-pipeline,Broccolini
2026-08-01,stow,fresh-fruit-team:CAULI-EA,5,each,in,receive,invoice:fresh_fruit_team:INB00113555,invoice-pipeline,Cauliflower
2026-08-01,stow,fresh-fruit-team:CSCB,3,each,in,receive,invoice:fresh_fruit_team:INB00113555,invoice-pipeline,Sweet
2026-08-01,stow,fresh-fruit-team:CTBG,1,each,in,receive,invoice:fresh_fruit_team:INB00113555,invoice-pipeline,Telegraph
2026-08-01,stow,fresh-fruit-team:PCWKG,5,each,in,receive,invoice:fresh_fruit_team:INB00113555,invoice-pipeline,Chat Washed
2026-08-01,stow,lightspeed:22989451,6000,ml,in,receive,invoice:foodlink:SI4498762,invoice-pipeline,SMOKEY BBQ SAUCE 3LT
2026-08-03,stow,foodlink:100487,1250,g,in,receive,invoice:foodlink:SI4500784,invoice-pipeline,CHEESE CAMEMBERT 125GM
2026-08-03,stow,foodlink:101839,4000,ml,in,receive,invoice:foodlink:SI4500784,invoice-pipeline,OIL OLIVE POMACE 4L
2026-08-03,stow,foodlink:108551,50.00,g,in,receive,invoice:foodlink:SI4500784,invoice-pipeline,CHILLI ANGEL HAIR 50GM
2026-08-04,stow,be-foods:16787,44540.00,g,in,receive,invoice:be_foods:7058021,invoice-pipeline,LAMB - LEG ROLLED &
2026-08-04,stow,fresh-fruit-team:AH20T,1,each,in,receive,invoice:fresh_fruit_team:INB00113731,invoice-pipeline,Hass
2026-08-04,stow,fresh-fruit-team:CAULI-EA,8,each,in,receive,invoice:fresh_fruit_team:INB00113731,invoice-pipeline,Cauliflower
2026-08-04,stow,fresh-fruit-team:EGPLBX,1,each,in,receive,invoice:fresh_fruit_team:INB00113731,invoice-pipeline,Eggplant
2026-08-04,stow,fresh-fruit-team:KITGPINPEA,15,each,in,receive,invoice:fresh_fruit_team:INB00113731,invoice-pipeline,Pink Peeled
2026-08-04,stow,fresh-fruit-team:LREA,2,each,in,receive,invoice:fresh_fruit_team:INB00113731,invoice-pipeline,Radiccio
2026-08-04,stow,fresh-fruit-team:PCWKG,13.4,each,in,receive,invoice:fresh_fruit_team:INB00113731,invoice-pipeline,Chat Washed
2026-08-04,stow,fresh-fruit-team:PJEA,7,each,in,receive,invoice:fresh_fruit_team:INB00113731,invoice-pipeline,Jap
2026-08-04,stow,fresh-fruit-team:PQEA,2,each,in,receive,invoice:fresh_fruit_team:INB00113731,invoice-pipeline,Pineapple
2026-08-04,stow,gulli:CALABRESE/CASTLE-UC4,1000.000,g,in,receive,invoice:gulli:CI-435820,invoice-pipeline,KRC- Sliced Calabrese Mild Salami 1kg
2026-08-04,stow,gulli:MANFLOPIZ-U,50000.0000,g,in,receive,invoice:gulli:CI-435820,invoice-pipeline,Manildra- Gem West Pizza Flour 12.5kg
2026-08-04,stow,gulli:PAEBOC1-UC6,1000.000,g,in,receive,invoice:gulli:CI-435820,invoice-pipeline,Paesanella- Bocconcini 1kg
2026-08-04,stow,gulli:PBLTB15-U,3.000,each,in,receive,invoice:gulli:CI-435820,invoice-pipeline,"B Flute Lock Top 15"" Pizza Boxes x 50"
2026-08-04,stow,gulli:RIVFET2-UC3,2000.000,g,in,receive,invoice:gulli:CI-435820,invoice-pipeline,Riverina- Fetta 2kg
2026-08-04,stow,gulli:VEGD004-UC10,500.0000,g,in,receive,invoice:gulli:CI-435820,invoice-pipeline,Dairy-Free (Vegan) Shredded Mozzarella 500g
2026-08-04,stow,gulli:WINORE-UC10,500.0000,g,in,receive,invoice:gulli:CI-435820,invoice-pipeline,Oregano Leaves Rubbed 500g
2026-08-04,stow,ilg:122-4561,50000,ml,in,receive,invoice:ilg:03741448,invoice-pipeline,SAPPORO KEG 50LT
2026-08-04,stow,ilg:395-1021P,700.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,CAMPARI APERITIF 25%
2026-08-04,stow,ilg:410-0555P,1000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,BAILEYS IRISH CREAM
2026-08-04,stow,ilg:425-7100P,7920.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,FELLR ALC SODA WATERMELON
2026-08-04,stow,ilg:460-2558,18000.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,COCA COLA ZERO SUGAR CAN CUBE
2026-08-04,stow,ilg:460-6046,15000.00,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,SOLO 1.25LT
2026-08-04,stow,lightspeed:20445833,8400.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,ROOSTER ROJO TEQUILA BLANCO
2026-08-04,stow,lightspeed:20445850,700.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,JAMESON IRISH WHISKEY
2026-08-04,stow,lightspeed:20445852,1400.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,BUFFALO TRACE BOURBON 40%
2026-08-04,stow,lightspeed:20445852,700.000,ml,in,receive,invoice:ilg:03741447,invoice-pipeline,BUFFALO TRACE BOURBON 40%
2026-08-04,stow,lightspeed:20445854,700.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,JACK DANIELS BOURBON R
2026-08-04,stow,lightspeed:20445866,700.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,BACARDI CARTA BL (WHITE SUP)R
2026-08-04,stow,lightspeed:20445887,700.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,DOLIN WHITE VERMOUTH (BLANC)
2026-08-04,stow,lightspeed:20445895,4200.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,APEROL
2026-08-04,stow,lightspeed:20445897,12000.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,S.PELLEGRINO SPARKLING WATER
2026-08-04,stow,lightspeed:20459552,15000.00,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,COCA COLA
2026-08-04,stow,lightspeed:20459553,15000.00,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,COKE NO SUGAR 1.25 LITRE
2026-08-04,stow,lightspeed:20467596,40.000,each,in,receive,invoice:gulli:CI-435820,invoice-pipeline,"Australian Garlic Bread- 9"" x 40"
2026-08-04,stow,lightspeed:20484934,1000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,KAHLUA 1 LTR 6PK
2026-08-04,stow,lightspeed:20487328,15000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,DE BORTOLI G/SEAL DRY RED
2026-08-04,stow,lightspeed:20492637,49500.0,ml,in,receive,invoice:lion:94788282,invoice-pipeline,S & W Pacific Ale 49.5L KEG
2026-08-04,stow,lightspeed:20645881,4500.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,VEUVE CLICQUOT Y/LAB NV R
2026-08-04,stow,lightspeed:20691646,8520.000,ml,in,receive,invoice:ilg:03741446,invoice-pipeline,CORONA MEXICAN 6PK BRW BX R
2026-08-04,stow,lightspeed:20744464,700.000,ml,in,receive,invoice:ilg:03741447,invoice-pipeline,MR BLACK COFFEE LIQUEUR 700ML
2026-08-04,stow,lightspeed:20786711,49500.0,ml,in,receive,invoice:lion:94788282,invoice-pipeline,Kirin Ichb 5% 49.5L KEG
2026-08-04,stow,lightspeed:22479979,32000.000,g,in,receive,invoice:gulli:CI-435820,invoice-pipeline,Big Cheese- Shredded Mozzarella 2kg
2026-08-04,stow,lightspeed:22873831,50.000,each,in,receive,invoice:gulli:CI-435820,invoice-pipeline,"B Flute Lock Top 11"" Pizza Boxes x 50"
2026-08-04,stow,lightspeed:22873851,100.000,each,in,receive,invoice:gulli:CI-435820,invoice-pipeline,"B Flute Lock Top 13"" Pizza Boxes x 50"
2026-08-04,stow,lightspeed:23216243,99000.0,ml,in,receive,invoice:lion:94788282,invoice-pipeline,Guinness 49.5L KEG
2026-08-04,stow,lion:1259402,1,each,in,receive,invoice:lion:94786765,invoice-pipeline,1259402
2026-08-04,stow,philter:XPA 200,50000.00,ml,in,receive,invoice:philter:PHIN-57196,invoice-pipeline,Philter XPA 4.2% ABV - 50L Keg
2026-08-05,hg,select-fresh:BROLB,2.00,each,in,receive,invoice:select_fresh:3106758,invoice-pipeline,BROCCOLINI BABY BCH
2026-08-05,hg,select-fresh:BUSHTOMG,200.000,g,in,receive,invoice:select_fresh:3106758,invoice-pipeline,KUTJERA BUSH TOMATO WHOLE100GM
2026-08-05,hg,select-fresh:CHOI,4.00,each,in,receive,invoice:select_fresh:3106758,invoice-pipeline,CHOI SUM BCH
2026-08-05,hg,select-fresh:CORNE,2.00,each,in,receive,invoice:select_fresh:3106758,invoice-pipeline,CORN ON COB EA
2026-08-05,hg,select-fresh:HCHI,6.00,each,in,receive,invoice:select_fresh:3106758,invoice-pipeline,HERB CHIVES BCH
2026-08-05,hg,select-fresh:MUSKBP,300.0000,g,in,receive,invoice:select_fresh:3106758,invoice-pipeline,MUSHROOM KING BROWN 150g PUN
2026-08-05,hg,select-fresh:ONIBK,1000.00,g,in,receive,invoice:select_fresh:3106758,invoice-pipeline,ONION BROWN KG
2026-08-05,hg,select-fresh:PGAR,2000.00,g,in,receive,invoice:select_fresh:3106758,invoice-pipeline,PROCESS GARLIC PEELED KG
2026-08-05,hg,select-fresh:SHAL,6.00,each,in,receive,invoice:select_fresh:3106758,invoice-pipeline,SHALLOT BCH
2026-08-05,hg,select-fresh:XCAUFL,4000.00,g,in,receive,invoice:select_fresh:3106758,invoice-pipeline,CAULIFLOWER FLORETS
2026-08-05,hg,select-fresh:XDCAR05,2000.00,g,in,receive,invoice:select_fresh:3106758,invoice-pipeline,CARROT DICED 5MM KG
2026-08-05,stow,be-foods:10228,5000.00,g,in,receive,invoice:be_foods:7064443,invoice-pipeline,CHICKEN 1/2 BREAST (F)
2026-08-05,stow,be-foods:10536,12000.00,g,in,receive,invoice:be_foods:7064443,invoice-pipeline,CHICKEN BONE 12KG
2026-08-05,stow,be-foods:10906,12860.00,g,in,receive,invoice:be_foods:7064443,invoice-pipeline,FZ PORK - BELLY R/ON
2026-08-05,stow,be-foods:13983,1.00,each,in,receive,invoice:be_foods:7064443,invoice-pipeline,SESAME - WHITE ROASTED
2026-08-05,stow,be-foods:18598,1.00,each,in,receive,invoice:be_foods:7064443,invoice-pipeline,SAUCE - SWEET SOY SAUCE
2026-08-05,stow,foodlink:107145,1,each,in,receive,invoice:foodlink:SI4505049,invoice-pipeline,MAYONNAISE PLANT BASED
2026-08-05,stow,foodlink:107146,1,each,in,receive,invoice:foodlink:SI4505049,invoice-pipeline,AIOLI GARLIC MAYONNAISE
2026-08-05,stow,foodlink:107147,1,each,in,receive,invoice:foodlink:SI4505049,invoice-pipeline,MAYONNAISE SMOKEY
2026-08-05,stow,mallia-industries:GFBB,30.00,each,in,receive,invoice:mallia_industries:OMI297402,invoice-pipeline,Gluten Free and Vegan Milk Bun
2026-08-05,stow,mallia-industries:ST285-WS,7650.00000,g,in,receive,invoice:mallia_industries:OMI297402,invoice-pipeline,Sliced T2 Milk Bun (85g) - White Sesame
2026-08-05,stow,select-fresh:CHBIR,250.00,g,in,receive,invoice:select_fresh:3107637,invoice-pipeline,CHILLI BIRDS EYE KG
2026-08-05,stow,select-fresh:CHJAL,500.00,g,in,receive,invoice:select_fresh:3107637,invoice-pipeline,CHILLI JALAPENO GREEN KG
2026-08-05,stow,select-fresh:EDMVI,1.00,each,in,receive,invoice:select_fresh:3107637,invoice-pipeline,EDIBLE FLOWER MIXED VIOLA PUN
2026-08-05,stow,select-fresh:FLWBB,1.00,each,in,receive,invoice:select_fresh:3107637,invoice-pipeline,FLOWER BABYS BREATH BCH (*)
2026-08-05,stow,select-fresh:HRMIN,2.00,each,in,receive,invoice:select_fresh:3107637,invoice-pipeline,HERB MINT ROUND LEAF BCH
2026-08-05,stow,select-fresh:JUCAP,2000.00,ml,in,receive,invoice:select_fresh:3107637,invoice-pipeline,JUICE CLEAR APPLE 2LTR
2026-08-05,stow,select-fresh:LIMFRUB,45.00000,g,in,receive,invoice:select_fresh:3107637,invoice-pipeline,LIME FINGER RUBY RED 45GM
2026-08-06,hg,foodlink:100037,1,each,in,receive,invoice:foodlink:SI4507197,invoice-pipeline,ALMOND BLANCHED WHOLE
2026-08-06,hg,foodlink:107287,1,each,in,receive,invoice:foodlink:SI4507197,invoice-pipeline,NECTAR AGAVE ORGANIC
2026-08-06,hg,foodlink:107707,1,each,in,receive,invoice:foodlink:SI4507197,invoice-pipeline,KOREAN CHILLI POWDER
2026-08-06,hg,foodlink:108989,3,each,in,receive,invoice:foodlink:SI4507197,invoice-pipeline,EVAPORATED MILK
2026-08-06,hg,select-fresh:BROLB,1.00,each,in,receive,invoice:select_fresh:3109083,invoice-pipeline,BROCCOLINI BABY BCH
2026-08-06,hg,select-fresh:XXCURR,1000.00,g,in,receive,invoice:select_fresh:3109083,invoice-pipeline,CURRY LEAVES W & S KG
2026-08-06,stow,be-foods:10796,4000.00,g,in,receive,invoice:be_foods:7075845,invoice-pipeline,PROSCIUTTO SLICED 500G
2026-08-06,stow,be-foods:11602,1.00,each,in,receive,invoice:be_foods:7075845,invoice-pipeline,ANTIPASTO - SUNDRIED
2026-08-06,stow,be-foods:12776,5000.00,g,in,receive,invoice:be_foods:7075845,invoice-pipeline,CHICKEN BREAST (F) SLICE
2026-08-06,stow,be-foods:13466,5000.00,g,in,receive,invoice:be_foods:7075845,invoice-pipeline,BACON - CAFE BACON HALF
2026-08-06,stow,be-foods:17723,2000.00,g,in,receive,invoice:be_foods:7075845,invoice-pipeline,YOGHURT - GREEK 2KG
2026-08-06,stow,be-foods:18264,1.00,each,in,receive,invoice:be_foods:7075845,invoice-pipeline,OIL - CANOLA OIL SPRAY
2026-08-06,stow,be-foods:18310,3.00,each,in,receive,invoice:be_foods:7075845,invoice-pipeline,CANNED - PINEAPPLE PIZZA
2026-08-06,stow,be-foods:18484,1.00,each,in,receive,invoice:be_foods:7075845,invoice-pipeline,CANNED - ANCHOVY FILLETS
2026-08-06,stow,be-foods:19626,2000.00,g,in,receive,invoice:be_foods:7075845,invoice-pipeline,SAUSAGE - MILD SPANISH
2026-08-06,stow,be-foods:19941,1.00,each,in,receive,invoice:be_foods:7075845,invoice-pipeline,FZ VEGETABLES - IQF CORN
2026-08-06,stow,be-foods:28366,1.00,each,in,receive,invoice:be_foods:7075845,invoice-pipeline,OIL - VEGETABLE W BUNG
2026-08-06,stow,foodlink:100755,1000,ml,in,receive,invoice:foodlink:SI4507201,invoice-pipeline,COCONUT CREAM 1LT Kara
2026-08-06,stow,foodlink:103153,1000,g,in,receive,invoice:foodlink:SI4507174,invoice-pipeline,YEAST FRESH 1KG
